0.0	0.6019112061641274	0.6265215873718262	0.24467435479164124	2.43115496635437
1.0	0.5742817194163273	0.6046138405799866	0.2322254478931427	2.398541212081909
2.0	0.5603457775485999	0.5918924808502197	0.2210204303264618	2.3815224170684814
3.0	0.5501766216047086	0.5812510848045349	0.21144461631774902	2.3729710578918457
4.0	0.5415004985883333	0.5710179805755615	0.2024502009153366	2.3689327239990234
5.0	0.5340702195927229	0.5599579811096191	0.19650372862815857	2.36735463142395
6.0	0.5282507764108737	0.5509600639343262	0.19315412640571594	2.362525224685669
7.0	0.5235188342346155	0.5440424084663391	0.18937468528747559	2.35610032081604
8.0	0.5198905256339762	0.5375152230262756	0.18774335086345673	2.349321126937866
9.0	0.5158537130787539	0.532735288143158	0.1861184537410736	2.3427860736846924
10.0	0.5119382369385125	0.5250952243804932	0.18736709654331207	2.3284506797790527
11.0	0.5087967277764573	0.5193279385566711	0.18680348992347717	2.319998264312744
12.0	0.5047806432007482	0.5147966146469116	0.18631531298160553	2.311746835708618
13.0	0.5019279089764522	0.51106196641922	0.18567603826522827	2.30177640914917
14.0	0.4990174429757254	0.5047359466552734	0.1864633560180664	2.293475389480591
15.0	0.49663414077713935	0.5010735988616943	0.18608586490154266	2.2847015857696533
16.0	0.49417128049927833	0.49702057242393494	0.1863076537847519	2.27994704246521
17.0	0.4913361659826495	0.4931758940219879	0.18670335412025452	2.270784378051758
18.0	0.4884282419921229	0.48864656686782837	0.18881361186504364	2.260467052459717
19.0	0.4866557718374532	0.48601827025413513	0.18806472420692444	2.2567031383514404
20.0	0.48375324359155975	0.48099789023399353	0.1891932636499405	2.243378162384033
21.0	0.48170972080668023	0.4784000813961029	0.19000689685344696	2.2377676963806152
22.0	0.47927669859296923	0.47369876503944397	0.19251848757266998	2.227344512939453
23.0	0.47684294640632463	0.4705159366130829	0.19173060357570648	2.22251558303833
24.0	0.4749650540315425	0.46678707003593445	0.19350427389144897	2.2113378047943115
25.0	0.4727373756709203	0.46653151512145996	0.18927758932113647	2.209338903427124
26.0	0.47080171171319546	0.46061286330223083	0.19367721676826477	2.1965298652648926
27.0	0.46808269653230605	0.4566662013530731	0.19809995591640472	2.1864371299743652
28.0	0.4671670929394632	0.4546089768409729	0.20055954158306122	2.177961826324463
29.0	0.46411588681157656	0.4511931538581848	0.19474676251411438	2.1745476722717285
30.0	0.46191484629582263	0.44726860523223877	0.20026475191116333	2.1577529907226562
31.0	0.45947591253479114	0.44230422377586365	0.202851802110672	2.146554708480835
32.0	0.45668607428100516	0.4416824281215668	0.1978430151939392	2.1449639797210693
33.0	0.4549591018479407	0.43691226840019226	0.20801295340061188	2.1238279342651367
34.0	0.4514505132936436	0.4349513351917267	0.2037590593099594	2.120297431945801
35.0	0.4494956682038125	0.4326460361480713	0.20935823023319244	2.1064186096191406
36.0	0.44680162684346986	0.42862382531166077	0.2048981487751007	2.097670078277588
37.0	0.44404990752958534	0.4233585000038147	0.2071247398853302	2.0920863151550293
38.0	0.4422793492087892	0.42466336488723755	0.20136389136314392	2.089148998260498
39.0	0.4393072526361016	0.41763123869895935	0.21150153875350952	2.064370632171631
40.0	0.4379972719151016	0.4161211848258972	0.20244672894477844	2.0644071102142334
41.0	0.4340833151501673	0.41259363293647766	0.22027046978473663	2.0392978191375732
42.0	0.43238825912968964	0.4102986752986908	0.20635642111301422	2.0349669456481934
43.0	0.4301298299584229	0.40882667899131775	0.2083820402622223	2.0278594493865967
44.0	0.42749809307746506	0.4025854766368866	0.21334245800971985	2.014103651046753
45.0	0.42426931851054556	0.4006822109222412	0.21364456415176392	2.0029165744781494
46.0	0.4230907570257529	0.3989502787590027	0.21348322927951813	1.997467279434204
47.0	0.4202070404402583	0.3958311975002289	0.20373402535915375	1.9872572422027588
48.0	0.4187128385468695	0.38999229669570923	0.21045902371406555	1.970531940460205
49.0	0.41595959705440244	0.3900488018989563	0.213753804564476	1.9526655673980713
50.0	0.41324867773308327	0.3842024505138397	0.21286910772323608	1.9459927082061768
51.0	0.40922076333487195	0.386257529258728	0.20343637466430664	1.9434577226638794
52.0	0.40806852404612926	0.37732264399528503	0.2159012109041214	1.9241119623184204
53.0	0.4068252926781064	0.37689563632011414	0.20350797474384308	1.919236660003662
54.0	0.40484500954531	0.37652260065078735	0.21303711831569672	1.8988970518112183
55.0	0.4009695910902881	0.37195083498954773	0.21073612570762634	1.8944988250732422
56.0	0.3991992536675993	0.3738512694835663	0.2058015763759613	1.8923826217651367
57.0	0.3972909227670606	0.36749646067619324	0.2143784612417221	1.876516580581665
58.0	0.3955552798029537	0.3637794554233551	0.21829432249069214	1.8609446287155151
59.0	0.39289303599631764	0.36466094851493835	0.21480900049209595	1.8481364250183105
60.0	0.3927780899281084	0.36481690406799316	0.24029667675495148	1.823285460472107
61.0	0.38803963321997514	0.3672163188457489	0.19586077332496643	1.8460514545440674
62.0	0.3868190568030266	0.35809409618377686	0.22884908318519592	1.8166019916534424
63.0	0.3847821233974773	0.35490328073501587	0.21237008273601532	1.8066383600234985
64.0	0.38290219304142525	0.3570989668369293	0.20975154638290405	1.8110469579696655
65.0	0.38009166773594805	0.34914013743400574	0.21296851336956024	1.7829399108886719
66.0	0.37967041560581755	0.3506919741630554	0.2134782373905182	1.7762395143508911
67.0	0.37738750655114267	0.34918978810310364	0.20596495270729065	1.7780054807662964
68.0	0.3778168074458154	0.34775733947753906	0.22176474332809448	1.7575993537902832
69.0	0.37348912029950354	0.34189221262931824	0.22685223817825317	1.7420247793197632
70.0	0.37327367680553547	0.34233173727989197	0.21690773963928223	1.7391304969787598
71.0	0.3702001263294971	0.3382151424884796	0.2177661955356598	1.7360326051712036
72.0	0.3690868721927775	0.3437654674053192	0.20971693098545074	1.7385581731796265
73.0	0.36842627528132865	0.33685600757598877	0.22682563960552216	1.7119388580322266
74.0	0.3663228610765927	0.3375517427921295	0.21184532344341278	1.7093874216079712
75.0	0.3645060262842644	0.3351316750049591	0.22837680578231812	1.704951524734497
76.0	0.36562812980100173	0.3385158181190491	0.22019866108894348	1.6982191801071167
77.0	0.36324726701273347	0.32992783188819885	0.2235802561044693	1.6881587505340576
78.0	0.3625518674362694	0.3322756588459015	0.2176826149225235	1.6904386281967163
79.0	0.35967083414605894	0.33051609992980957	0.21130026876926422	1.6840789318084717
