epoch	train	val	solvent	solute
0.0	0.6400450807960506	0.4377485513687134	0.1731245368719101	2.4864585399627686
1.0	0.6195742479847993	0.4270908832550049	0.16237269341945648	2.4617974758148193
2.0	0.6039694573583496	0.41823703050613403	0.15442289412021637	2.4403116703033447
3.0	0.5911053966452695	0.4107229709625244	0.14887680113315582	2.4204492568969727
4.0	0.5793472471691313	0.4042098820209503	0.14452558755874634	2.4018056392669678
5.0	0.5683851909244992	0.3982287347316742	0.14101845026016235	2.383852958679199
6.0	0.55773831254801	0.39243054389953613	0.13833072781562805	2.366570234298706
7.0	0.5476254744084004	0.38662686944007874	0.13570049405097961	2.3480019569396973
8.0	0.5369135785425221	0.3809226155281067	0.13355499505996704	2.3309576511383057
9.0	0.5268327678252079	0.3747355043888092	0.1315322071313858	2.312180280685425
10.0	0.5161791753236299	0.3685263693332672	0.12953288853168488	2.2938268184661865
11.0	0.505433051183881	0.36182060837745667	0.1275700181722641	2.275357484817505
12.0	0.4944202203318906	0.35476765036582947	0.12551061809062958	2.256152391433716
13.0	0.48295602736789855	0.3475085198879242	0.12346947938203812	2.236082077026367
14.0	0.4709534378769396	0.3394123315811157	0.11989372223615646	2.2158284187316895
15.0	0.4587045593306571	0.33116817474365234	0.1169075295329094	2.1928977966308594
16.0	0.44580087151547027	0.32312920689582825	0.11394931375980377	2.1693029403686523
17.0	0.4329604698867394	0.31485500931739807	0.11039020121097565	2.1453399658203125
18.0	0.4197478756913012	0.306688129901886	0.10684628039598465	2.121009111404419
19.0	0.40670418388909413	0.298364520072937	0.10351116210222244	2.0944571495056152
20.0	0.3935520888636352	0.2896301746368408	0.09974408149719238	2.0691120624542236
21.0	0.38036280558573227	0.28114014863967896	0.09631424397230148	2.0429024696350098
22.0	0.3674177173163735	0.27303391695022583	0.09335972368717194	2.015820026397705
23.0	0.35448161186294513	0.26470714807510376	0.08987564593553543	1.9894016981124878
24.0	0.3418431088617449	0.256348192691803	0.08676017075777054	1.9628076553344727
